CASE ID,CIGAGE,FIRSTCIGTRY,STATISTICS
48142,991,991,HIGHRISK
48143,17,16,LOWRISK
48144,999,21,LOWRISK
48145,16,12,LOWRISK
48146,22,16,LOWRISK
48147,991,991,HIGHRISK
48148,991,991,HIGHRISK
48149,991,991,HIGHRISK
48150,991,991,HIGHRISK
48151,991,991,HIGHRISK
48152,20,19,LOWRISK
48153,18,14,LOWRISK
48154,991,991,HIGHRISK
48155,991,991,HIGHRISK
48156,991,991,HIGHRISK
48157,991,991,HIGHRISK
48158,991,991,HIGHRISK
48159,19,14,LOWRISK
48160,999,15,LOWRISK
48161,991,991,HIGHRISK
48162,999,15,LOWRISK
48163,991,991,HIGHRISK
48164,24,22,LOWRISK
48165,999,13,LOWRISK
48166,991,991,HIGHRISK
48167,14,12,LOWRISK
48168,991,991,HIGHRISK
48169,20,20,HIGHRISK
48170,7,7,HIGHRISK
48171,991,991,HIGHRISK
48172,999,15,LOWRISK
48173,991,991,HIGHRISK
48174,999,10,LOWRISK
48175,991,991,HIGHRISK
48176,18,17,LOWRISK
48177,18,16,LOWRISK
48178,18,13,LOWRISK
48179,21,17,LOWRISK
48180,991,991,HIGHRISK
48181,999,16,LOWRISK
48182,19,18,LOWRISK
48183,999,14,LOWRISK
48184,18,13,LOWRISK
48185,18,17,LOWRISK
48186,999,13,LOWRISK
48187,17,13,LOWRISK
48188,999,19,LOWRISK
48189,999,11,LOWRISK
48190,19,12,LOWRISK
48191,991,991,HIGHRISK
48192,991,991,HIGHRISK
48193,999,21,LOWRISK
48194,991,991,HIGHRISK
48195,991,991,HIGHRISK
48196,991,991,HIGHRISK
48197,16,16,HIGHRISK
48198,991,991,HIGHRISK
48199,999,10,LOWRISK
48200,991,991,HIGHRISK
48201,999,15,LOWRISK
48202,999,16,LOWRISK
48203,991,991,HIGHRISK
48204,999,16,LOWRISK
48205,999,18,LOWRISK
48206,991,991,HIGHRISK
48207,999,17,LOWRISK
48208,15,15,HIGHRISK
48209,15,14,LOWRISK
48210,999,20,LOWRISK
48211,12,12,HIGHRISK
48212,20,18,LOWRISK
48213,21,21,HIGHRISK
48214,999,15,LOWRISK
48215,16,16,HIGHRISK
48216,999,14,LOWRISK
48217,991,991,HIGHRISK
48218,991,991,HIGHRISK
48219,999,19,LOWRISK
48220,19,19,HIGHRISK
48221,17,12,LOWRISK
48222,991,991,HIGHRISK
48223,991,991,HIGHRISK
48224,15,12,LOWRISK
48225,999,15,LOWRISK
48226,991,991,HIGHRISK
48227,999,12,LOWRISK
48228,25,9,LOWRISK
48229,991,991,HIGHRISK
48230,991,991,HIGHRISK
48231,16,14,LOWRISK
48232,999,13,LOWRISK
48233,991,991,HIGHRISK
48234,994,10,LOWRISK
48235,991,991,HIGHRISK
48236,19,14,LOWRISK
48237,991,991,HIGHRISK
48238,18,18,HIGHRISK
48239,999,11,LOWRISK
48240,18,12,LOWRISK
48241,999,10,LOWRISK
48242,991,991,HIGHRISK
48243,991,991,HIGHRISK
48244,999,11,LOWRISK
48245,991,991,HIGHRISK
48246,999,18,LOWRISK
48247,999,24,LOWRISK
48248,18,16,LOWRISK
48249,991,991,HIGHRISK
48250,991,991,HIGHRISK
48251,18,12,LOWRISK
48252,17,16,LOWRISK
48253,12,12,HIGHRISK
48254,991,991,HIGHRISK
48255,15,14,LOWRISK
48256,991,991,HIGHRISK
48257,15,12,LOWRISK
48258,15,14,LOWRISK
48259,991,991,HIGHRISK
48260,16,15,LOWRISK
48261,15,15,HIGHRISK
48262,999,15,LOWRISK
48263,999,10,LOWRISK
48264,991,991,HIGHRISK
48265,999,14,LOWRISK
48266,991,991,HIGHRISK
48267,13,13,HIGHRISK
48268,991,991,HIGHRISK
48269,991,991,HIGHRISK
48270,999,19,LOWRISK
48271,991,991,HIGHRISK
48272,20,13,LOWRISK
48273,991,991,HIGHRISK
48274,11,11,HIGHRISK
48275,20,16,LOWRISK
48276,991,991,HIGHRISK
48277,18,15,LOWRISK
48278,991,991,HIGHRISK
48279,17,17,HIGHRISK
48280,999,35,LOWRISK
48281,13,13,HIGHRISK
48282,18,16,LOWRISK
48283,991,991,HIGHRISK
48284,991,991,HIGHRISK
48285,999,16,LOWRISK
48286,991,991,HIGHRISK
48287,19,16,LOWRISK
48288,991,991,HIGHRISK
48289,991,991,HIGHRISK
48290,999,16,LOWRISK
48291,30,30,HIGHRISK
48292,999,12,LOWRISK
48293,991,991,HIGHRISK
48294,17,15,LOWRISK
48295,17,16,LOWRISK
48296,16,16,HIGHRISK
48297,999,13,LOWRISK
48298,991,991,HIGHRISK
48299,991,991,HIGHRISK
48300,999,18,LOWRISK
48301,991,991,HIGHRISK
48302,991,991,HIGHRISK
48303,19,16,LOWRISK
48304,991,991,HIGHRISK
48305,30,30,HIGHRISK
48306,991,991,HIGHRISK
48307,28,13,LOWRISK
48308,991,991,HIGHRISK
48309,991,991,HIGHRISK
48310,20,19,LOWRISK
48311,20,18,LOWRISK
48312,16,16,HIGHRISK
48313,991,991,HIGHRISK
48314,999,8,LOWRISK
48315,21,17,LOWRISK
48316,999,21,LOWRISK
48317,999,15,LOWRISK
48318,21,21,HIGHRISK
48319,999,13,LOWRISK
48320,19,19,HIGHRISK
48321,999,16,LOWRISK
48322,991,991,HIGHRISK
48323,999,17,LOWRISK
48324,991,991,HIGHRISK
48325,999,18,LOWRISK
48326,999,18,LOWRISK
48327,991,991,HIGHRISK
48328,991,991,HIGHRISK
48329,18,18,HIGHRISK
48330,999,9,LOWRISK
48331,991,991,HIGHRISK
48332,15,15,HIGHRISK
48333,991,991,HIGHRISK
48334,999,13,LOWRISK
48335,991,991,HIGHRISK
48336,21,21,HIGHRISK
48337,991,991,HIGHRISK
48338,18,12,LOWRISK
48339,13,13,HIGHRISK
48340,991,991,HIGHRISK
48341,991,991,HIGHRISK
48342,999,15,LOWRISK
48343,17,15,LOWRISK
48344,991,991,HIGHRISK
48345,999,15,LOWRISK
48346,13,12,LOWRISK
48347,999,12,LOWRISK
48348,17,15,LOWRISK
48349,18,18,HIGHRISK
48350,20,18,LOWRISK
48351,991,991,HIGHRISK
48352,999,15,LOWRISK
48353,991,991,HIGHRISK
48354,991,991,HIGHRISK
48355,991,991,HIGHRISK
48356,999,18,LOWRISK
48357,991,991,HIGHRISK
48358,21,19,LOWRISK
48359,991,991,HIGHRISK
48360,991,991,HIGHRISK
48361,991,991,HIGHRISK
48362,991,991,HIGHRISK
48363,994,994,HIGHRISK
48364,991,991,HIGHRISK
48365,19,19,HIGHRISK
48366,999,16,LOWRISK
48367,16,13,LOWRISK
48368,991,991,HIGHRISK
48369,999,19,LOWRISK
48370,999,13,LOWRISK
48371,999,18,LOWRISK
48372,15,14,LOWRISK
48373,31,31,HIGHRISK
48374,991,991,HIGHRISK
48375,999,16,LOWRISK
48376,991,991,HIGHRISK
48377,991,991,HIGHRISK
48378,991,991,HIGHRISK
48379,991,991,HIGHRISK
48380,999,19,LOWRISK
48381,991,991,HIGHRISK
48382,991,991,HIGHRISK
48383,999,14,LOWRISK
48384,991,991,HIGHRISK
48385,991,991,HIGHRISK
48386,17,12,LOWRISK
48387,991,991,HIGHRISK
48388,991,991,HIGHRISK
48389,991,991,HIGHRISK
48390,19,14,LOWRISK
48391,991,991,HIGHRISK
48392,991,991,HIGHRISK
48393,991,991,HIGHRISK
48394,21,15,LOWRISK
48395,999,985,LOWRISK
48396,991,991,HIGHRISK
48397,12,12,HIGHRISK
48398,999,8,LOWRISK
48399,991,991,HIGHRISK
48400,13,12,LOWRISK
48401,991,991,HIGHRISK
48402,991,991,HIGHRISK
48403,991,991,HIGHRISK
48404,991,991,HIGHRISK
48405,991,991,HIGHRISK
48406,991,991,HIGHRISK
48407,991,991,HIGHRISK
48408,991,991,HIGHRISK
48409,25,20,LOWRISK
48410,18,16,LOWRISK
48411,991,991,HIGHRISK
48412,991,991,HIGHRISK
48413,991,991,HIGHRISK
48414,991,991,HIGHRISK
48415,13,13,HIGHRISK
48416,25,14,LOWRISK
48417,991,991,HIGHRISK
48418,991,991,HIGHRISK
48419,991,991,HIGHRISK
48420,20,20,HIGHRISK
48421,999,18,LOWRISK
48422,999,14,LOWRISK
48423,15,15,HIGHRISK
48424,16,14,LOWRISK
48425,991,991,HIGHRISK
48426,991,991,HIGHRISK
48427,999,10,LOWRISK
48428,991,991,HIGHRISK
48429,14,13,LOWRISK
48430,999,18,LOWRISK
48431,999,18,LOWRISK
48432,18,16,LOWRISK
48433,991,991,HIGHRISK
48434,16,14,LOWRISK
48435,991,991,HIGHRISK
48436,17,14,LOWRISK
48437,999,15,LOWRISK
48438,991,991,HIGHRISK
48439,999,18,LOWRISK
48440,999,16,LOWRISK
48441,18,16,LOWRISK
48442,991,991,HIGHRISK
48443,18,12,LOWRISK
48444,991,991,HIGHRISK
48445,999,16,LOWRISK
48446,991,991,HIGHRISK
48447,999,22,LOWRISK
48448,18,15,LOWRISK
48449,999,18,LOWRISK
48450,18,14,LOWRISK
48451,999,16,LOWRISK
48452,991,991,HIGHRISK
48453,991,991,HIGHRISK
48454,991,991,HIGHRISK
48455,991,991,HIGHRISK
48456,15,15,HIGHRISK
48457,999,13,LOWRISK
48458,999,13,LOWRISK
48459,991,991,HIGHRISK
48460,991,991,HIGHRISK
48461,991,991,HIGHRISK
48462,991,991,HIGHRISK
48463,999,15,LOWRISK
48464,991,991,HIGHRISK
48465,991,991,HIGHRISK
48466,991,991,HIGHRISK
48467,991,991,HIGHRISK
48468,999,12,LOWRISK
48469,999,17,LOWRISK
48470,991,991,HIGHRISK
48471,19,18,LOWRISK
48472,999,18,LOWRISK
48473,18,13,LOWRISK
48474,991,991,HIGHRISK
48475,999,26,LOWRISK
48476,991,991,HIGHRISK
48477,991,991,HIGHRISK
48478,991,991,HIGHRISK
48479,12,12,HIGHRISK
48480,991,991,HIGHRISK
48481,15,14,LOWRISK
48482,999,14,LOWRISK
48483,991,991,HIGHRISK
48484,991,991,HIGHRISK
48485,16,15,LOWRISK
48486,991,991,HIGHRISK
48487,999,21,LOWRISK
48488,999,17,LOWRISK
48489,28,17,LOWRISK
48490,999,20,LOWRISK
48491,999,16,LOWRISK
48492,991,991,HIGHRISK
48493,18,18,HIGHRISK
48494,991,991,HIGHRISK
48495,991,991,HIGHRISK
48496,991,991,HIGHRISK
48497,19,17,LOWRISK
48498,18,17,LOWRISK
48499,13,13,HIGHRISK
48500,18,16,LOWRISK
48501,18,15,LOWRISK
48502,18,14,LOWRISK
48503,991,991,HIGHRISK
48504,999,10,LOWRISK
48505,40,40,HIGHRISK
48506,999,20,LOWRISK
48507,999,20,LOWRISK
48508,999,14,LOWRISK
48509,991,991,HIGHRISK
48510,999,22,LOWRISK
48511,991,991,HIGHRISK
48512,991,991,HIGHRISK
48513,991,991,HIGHRISK
48514,991,991,HIGHRISK
48515,999,12,LOWRISK
48516,999,17,LOWRISK
48517,991,991,HIGHRISK
48518,999,18,LOWRISK
48519,991,991,HIGHRISK
48520,991,991,HIGHRISK
48521,13,13,HIGHRISK
48522,999,15,LOWRISK
48523,20,16,LOWRISK
48524,991,991,HIGHRISK
48525,991,991,HIGHRISK
48526,17,17,HIGHRISK
48527,991,991,HIGHRISK
48528,13,13,HIGHRISK
48529,991,991,HIGHRISK
48530,18,18,HIGHRISK
48531,991,991,HIGHRISK
48532,991,991,HIGHRISK
48533,991,991,HIGHRISK
48534,16,14,LOWRISK
48535,991,991,HIGHRISK
48536,999,17,LOWRISK
48537,13,12,LOWRISK
48538,991,991,HIGHRISK
48539,991,991,HIGHRISK
48540,991,991,HIGHRISK
48541,991,991,HIGHRISK
48542,999,13,LOWRISK
48543,999,18,LOWRISK
48544,19,11,LOWRISK
48545,18,14,LOWRISK
48546,999,15,LOWRISK
48547,33,33,HIGHRISK
48548,991,991,HIGHRISK
48549,999,16,LOWRISK
48550,991,991,HIGHRISK
48551,991,991,HIGHRISK
48552,991,991,HIGHRISK
48553,15,12,LOWRISK
48554,991,991,HIGHRISK
48555,991,991,HIGHRISK
48556,991,991,HIGHRISK
48557,991,991,HIGHRISK
48558,991,991,HIGHRISK
48559,991,991,HIGHRISK
48560,991,991,HIGHRISK
48561,991,991,HIGHRISK
48562,19,17,LOWRISK
48563,999,17,LOWRISK
48564,999,14,LOWRISK
48565,999,14,LOWRISK
48566,991,991,HIGHRISK
48567,991,991,HIGHRISK
48568,991,991,HIGHRISK
48569,999,19,LOWRISK
48570,22,10,LOWRISK
48571,17,15,LOWRISK
48572,991,991,HIGHRISK
48573,991,991,HIGHRISK
48574,999,14,LOWRISK
48575,16,15,LOWRISK
48576,999,18,LOWRISK
48577,991,991,HIGHRISK
48578,999,16,LOWRISK
48579,991,991,HIGHRISK
48580,999,21,LOWRISK
48581,999,32,LOWRISK
48582,991,991,HIGHRISK
48583,991,991,HIGHRISK
48584,991,991,HIGHRISK
48585,18,18,HIGHRISK
48586,20,19,LOWRISK
48587,991,991,HIGHRISK
48588,999,14,LOWRISK
48589,991,991,HIGHRISK
48590,999,16,LOWRISK
48591,991,991,HIGHRISK
48592,999,7,LOWRISK
48593,999,17,LOWRISK
48594,991,991,HIGHRISK
48595,21,15,LOWRISK
48596,999,21,LOWRISK
48597,20,18,LOWRISK
48598,999,15,LOWRISK
48599,991,991,HIGHRISK
48600,16,16,HIGHRISK
48601,991,991,HIGHRISK
48602,991,991,HIGHRISK
48603,999,20,LOWRISK
48604,999,21,LOWRISK
48605,999,15,LOWRISK
48606,991,991,HIGHRISK
48607,991,991,HIGHRISK
48608,991,991,HIGHRISK
48609,991,991,HIGHRISK
48610,999,13,LOWRISK
48611,991,991,HIGHRISK
48612,991,991,HIGHRISK
48613,15,15,HIGHRISK
48614,18,17,LOWRISK
48615,991,991,HIGHRISK
48616,991,991,HIGHRISK
48617,991,991,HIGHRISK
48618,991,991,HIGHRISK
48619,991,991,HIGHRISK
48620,12,6,LOWRISK
48621,18,13,LOWRISK
48622,991,991,HIGHRISK
48623,999,21,LOWRISK
48624,999,13,LOWRISK
48625,999,12,LOWRISK
48626,16,15,LOWRISK
48627,18,17,LOWRISK
48628,991,991,HIGHRISK
48629,991,991,HIGHRISK
48630,999,16,LOWRISK
48631,991,991,HIGHRISK
48632,16,14,LOWRISK
48633,999,13,LOWRISK
48634,999,6,LOWRISK
48635,991,991,HIGHRISK
48636,20,15,LOWRISK
48637,999,13,LOWRISK
48638,999,23,LOWRISK
48639,999,18,LOWRISK
48640,991,991,HIGHRISK
48641,991,991,HIGHRISK
48642,991,991,HIGHRISK
48643,991,991,HIGHRISK
48644,17,12,LOWRISK
48645,999,14,LOWRISK
48646,991,991,HIGHRISK
48647,15,13,LOWRISK
48648,17,15,LOWRISK
48649,991,991,HIGHRISK
48650,999,12,LOWRISK
48651,999,16,LOWRISK
48652,991,991,HIGHRISK
48653,999,17,LOWRISK
48654,991,991,HIGHRISK
48655,6,6,HIGHRISK
48656,18,13,LOWRISK
48657,991,991,HIGHRISK
48658,991,991,HIGHRISK
48659,22,22,HIGHRISK
48660,991,991,HIGHRISK
48661,991,991,HIGHRISK
48662,991,991,HIGHRISK
48663,991,991,HIGHRISK
48664,30,9,LOWRISK
48665,23,6,LOWRISK
48666,991,991,HIGHRISK
48667,991,991,HIGHRISK
48668,999,18,LOWRISK
48669,991,991,HIGHRISK
48670,991,991,HIGHRISK
48671,999,16,LOWRISK
48672,991,991,HIGHRISK
48673,12,12,HIGHRISK
48674,999,16,LOWRISK
48675,17,15,LOWRISK
48676,999,16,LOWRISK
48677,991,991,HIGHRISK
48678,991,991,HIGHRISK
48679,999,15,LOWRISK
48680,12,12,HIGHRISK
48681,20,14,LOWRISK
48682,18,18,HIGHRISK
48683,991,991,HIGHRISK
48684,991,991,HIGHRISK
48685,991,991,HIGHRISK
48686,20,20,HIGHRISK
48687,991,991,HIGHRISK
48688,991,991,HIGHRISK
48689,999,20,LOWRISK
48690,991,991,HIGHRISK
48691,991,991,HIGHRISK
48692,18,14,LOWRISK
48693,991,991,HIGHRISK
48694,991,991,HIGHRISK
48695,991,991,HIGHRISK
48696,25,23,LOWRISK
48697,999,20,LOWRISK
48698,999,14,LOWRISK
48699,991,991,HIGHRISK
48700,19,19,HIGHRISK
48701,23,15,LOWRISK
48702,991,991,HIGHRISK
48703,18,17,LOWRISK
48704,16,13,LOWRISK
48705,991,991,HIGHRISK
48706,19,19,HIGHRISK
48707,16,13,LOWRISK
48708,991,991,HIGHRISK
48709,991,991,HIGHRISK
48710,999,16,LOWRISK
48711,991,991,HIGHRISK
48712,20,18,LOWRISK
48713,13,12,LOWRISK
48714,20,19,LOWRISK
48715,999,13,LOWRISK
48716,15,12,LOWRISK
48717,991,991,HIGHRISK
48718,999,17,LOWRISK
48719,20,20,HIGHRISK
48720,991,991,HIGHRISK
48721,991,991,HIGHRISK
48722,24,24,HIGHRISK
48723,991,991,HIGHRISK
48724,999,20,LOWRISK
48725,991,991,HIGHRISK
48726,999,18,LOWRISK
48727,16,14,LOWRISK
48728,999,17,LOWRISK
48729,999,20,LOWRISK
48730,991,991,HIGHRISK
48731,11,11,HIGHRISK
48732,999,15,LOWRISK
48733,991,991,HIGHRISK
48734,991,991,HIGHRISK
48735,19,15,LOWRISK
48736,16,13,LOWRISK
48737,991,991,HIGHRISK
48738,999,15,LOWRISK
48739,21,21,HIGHRISK
48740,991,991,HIGHRISK
48741,991,991,HIGHRISK
48742,991,991,HIGHRISK
48743,991,991,HIGHRISK
48744,19,19,HIGHRISK
48745,991,991,HIGHRISK
48746,999,13,LOWRISK
48747,991,991,HIGHRISK
48748,17,15,LOWRISK
48749,991,991,HIGHRISK
48750,991,991,HIGHRISK
48751,13,12,LOWRISK
48752,27,12,LOWRISK
48753,991,991,HIGHRISK
48754,991,991,HIGHRISK
48755,999,18,LOWRISK
48756,991,991,HIGHRISK
48757,991,991,HIGHRISK
48758,991,991,HIGHRISK
48759,999,18,LOWRISK
48760,13,11,LOWRISK
48761,991,991,HIGHRISK
48762,991,991,HIGHRISK
48763,17,17,HIGHRISK
48764,22,13,LOWRISK
48765,991,991,HIGHRISK
48766,999,17,LOWRISK
48767,991,991,HIGHRISK
48768,991,991,HIGHRISK
48769,991,991,HIGHRISK
48770,999,15,LOWRISK
48771,991,991,HIGHRISK
48772,18,16,LOWRISK
48773,18,18,HIGHRISK
48774,991,991,HIGHRISK
48775,991,991,HIGHRISK
48776,991,991,HIGHRISK
48777,991,991,HIGHRISK
48778,999,15,LOWRISK
48779,991,991,HIGHRISK
48780,999,19,LOWRISK
48781,991,991,HIGHRISK
48782,999,21,LOWRISK
48783,991,991,HIGHRISK
48784,999,16,LOWRISK
48785,991,991,HIGHRISK
48786,999,13,LOWRISK
48787,16,9,LOWRISK
48788,18,15,LOWRISK
48789,991,991,HIGHRISK
48790,991,991,HIGHRISK
48791,991,991,HIGHRISK
48792,999,12,LOWRISK
48793,991,991,HIGHRISK
48794,991,991,HIGHRISK
48795,991,991,HIGHRISK
48796,991,991,HIGHRISK
48797,991,991,HIGHRISK
48798,18,18,HIGHRISK
48799,991,991,HIGHRISK
48800,999,14,LOWRISK
48801,991,991,HIGHRISK
48802,15,15,HIGHRISK
48803,991,991,HIGHRISK
48804,26,17,LOWRISK
48805,991,991,HIGHRISK
48806,994,12,LOWRISK
48807,22,16,LOWRISK
48808,999,15,LOWRISK
48809,991,991,HIGHRISK
48810,991,991,HIGHRISK
48811,33,33,HIGHRISK
48812,22,22,HIGHRISK
48813,991,991,HIGHRISK
48814,19,19,HIGHRISK
48815,18,12,LOWRISK
48816,991,991,HIGHRISK
48817,991,991,HIGHRISK
48818,15,15,HIGHRISK
48819,15,10,LOWRISK
48820,999,14,LOWRISK
48821,991,991,HIGHRISK
48822,21,15,LOWRISK
48823,991,991,HIGHRISK
48824,18,18,HIGHRISK
48825,999,25,LOWRISK
48826,999,14,LOWRISK
48827,991,991,HIGHRISK
48828,999,17,LOWRISK
48829,991,991,HIGHRISK
48830,18,18,HIGHRISK
48831,991,991,HIGHRISK
48832,999,15,LOWRISK
48833,991,991,HIGHRISK
48834,999,14,LOWRISK
48835,17,12,LOWRISK
48836,999,18,LOWRISK
48837,991,991,HIGHRISK
48838,999,12,LOWRISK
48839,999,14,LOWRISK
48840,999,994,LOWRISK
48841,999,7,LOWRISK
48842,991,991,HIGHRISK
48843,999,997,LOWRISK
48844,991,991,HIGHRISK
48845,991,991,HIGHRISK
48846,999,21,LOWRISK
48847,999,14,LOWRISK
48848,991,991,HIGHRISK
48849,991,991,HIGHRISK
48850,991,991,HIGHRISK
48851,991,991,HIGHRISK
48852,18,17,LOWRISK
48853,991,991,HIGHRISK
48854,20,12,LOWRISK
48855,991,991,HIGHRISK
48856,16,12,LOWRISK
48857,991,991,HIGHRISK
48858,999,25,LOWRISK
48859,999,24,LOWRISK
48860,999,985,LOWRISK
48861,18,17,LOWRISK
48862,991,991,HIGHRISK
48863,999,18,LOWRISK
48864,20,14,LOWRISK
48865,991,991,HIGHRISK
48866,991,991,HIGHRISK
48867,18,18,HIGHRISK
48868,18,15,LOWRISK
48869,991,991,HIGHRISK
48870,999,15,LOWRISK
48871,991,991,HIGHRISK
48872,17,16,LOWRISK
48873,15,15,HIGHRISK
48874,15,15,HIGHRISK
48875,999,21,LOWRISK
48876,991,991,HIGHRISK
48877,999,16,LOWRISK
48878,14,13,LOWRISK
48879,991,991,HIGHRISK
48880,991,991,HIGHRISK
48881,991,991,HIGHRISK
48882,991,991,HIGHRISK
48883,18,12,LOWRISK
48884,991,991,HIGHRISK
48885,15,13,LOWRISK
48886,17,16,LOWRISK
48887,991,991,HIGHRISK
48888,999,16,LOWRISK
48889,999,14,LOWRISK
48890,16,15,LOWRISK
48891,991,991,HIGHRISK
48892,999,18,LOWRISK
48893,991,991,HIGHRISK
48894,21,21,HIGHRISK
48895,991,991,HIGHRISK
48896,999,19,LOWRISK
48897,991,991,HIGHRISK
48898,999,12,LOWRISK
48899,991,991,HIGHRISK
48900,991,991,HIGHRISK
48901,991,991,HIGHRISK
48902,999,15,LOWRISK
48903,16,15,LOWRISK
48904,991,991,HIGHRISK
48905,999,11,LOWRISK
48906,14,11,LOWRISK
48907,991,991,HIGHRISK
48908,15,15,HIGHRISK
48909,15,14,LOWRISK
48910,991,991,HIGHRISK
48911,991,991,HIGHRISK
48912,20,14,LOWRISK
48913,991,991,HIGHRISK
48914,991,991,HIGHRISK
48915,991,991,HIGHRISK
48916,991,991,HIGHRISK
48917,17,17,HIGHRISK
48918,19,17,LOWRISK
48919,991,991,HIGHRISK
48920,991,991,HIGHRISK
48921,999,15,LOWRISK
48922,991,991,HIGHRISK
48923,991,991,HIGHRISK
48924,999,18,LOWRISK
48925,991,991,HIGHRISK
48926,991,991,HIGHRISK
48927,991,991,HIGHRISK
48928,991,991,HIGHRISK
48929,991,991,HIGHRISK
48930,991,991,HIGHRISK
48931,24,15,LOWRISK
48932,999,11,LOWRISK
48933,999,13,LOWRISK
48934,991,991,HIGHRISK
48935,991,991,HIGHRISK
48936,991,991,HIGHRISK
48937,999,994,LOWRISK
48938,991,991,HIGHRISK
48939,14,14,HIGHRISK
48940,991,991,HIGHRISK
48941,991,991,HIGHRISK
48942,12,12,HIGHRISK
48943,991,991,HIGHRISK
48944,991,991,HIGHRISK
48945,999,8,LOWRISK
48946,991,991,HIGHRISK
48947,15,15,HIGHRISK
48948,999,19,LOWRISK
48949,999,16,LOWRISK
48950,45,13,LOWRISK
48951,991,991,HIGHRISK
48952,19,16,LOWRISK
48953,991,991,HIGHRISK
48954,18,17,LOWRISK
48955,991,991,HIGHRISK
48956,21,21,HIGHRISK
48957,18,17,LOWRISK
48958,21,20,LOWRISK
48959,991,991,HIGHRISK
48960,991,991,HIGHRISK
48961,991,991,HIGHRISK
48962,999,18,LOWRISK
48963,18,18,HIGHRISK
48964,17,17,HIGHRISK
48965,991,991,HIGHRISK
48966,19,18,LOWRISK
48967,28,18,LOWRISK
48968,991,991,HIGHRISK
48969,991,991,HIGHRISK
48970,18,14,LOWRISK
48971,23,22,LOWRISK
48972,999,22,LOWRISK
48973,18,14,LOWRISK
48974,14,12,LOWRISK
48975,991,991,HIGHRISK
48976,19,15,LOWRISK
48977,991,991,HIGHRISK
48978,999,16,LOWRISK
48979,21,15,LOWRISK
48980,999,16,LOWRISK
48981,17,16,LOWRISK
48982,991,991,HIGHRISK
48983,991,991,HIGHRISK
48984,19,17,LOWRISK
48985,991,991,HIGHRISK
48986,991,991,HIGHRISK
48987,991,991,HIGHRISK
48988,991,991,HIGHRISK
48989,991,991,HIGHRISK
48990,22,18,LOWRISK
48991,991,991,HIGHRISK
48992,991,991,HIGHRISK
48993,991,991,HIGHRISK
48994,15,13,LOWRISK
48995,999,12,LOWRISK
48996,999,18,LOWRISK
48997,16,11,LOWRISK
48998,999,12,LOWRISK
48999,991,991,HIGHRISK
49000,991,991,HIGHRISK
49001,999,23,LOWRISK
49002,999,18,LOWRISK
49003,999,18,LOWRISK
49004,999,14,LOWRISK
49005,991,991,HIGHRISK
49006,991,991,HIGHRISK
49007,999,12,LOWRISK
49008,991,991,HIGHRISK
49009,991,991,HIGHRISK
49010,991,991,HIGHRISK
49011,991,991,HIGHRISK
49012,999,13,LOWRISK
49013,13,8,LOWRISK
49014,991,991,HIGHRISK
49015,991,991,HIGHRISK
49016,999,10,LOWRISK
49017,999,17,LOWRISK
49018,991,991,HIGHRISK
49019,29,25,LOWRISK
49020,19,16,LOWRISK
49021,991,991,HIGHRISK
49022,991,991,HIGHRISK
49023,20,20,HIGHRISK
49024,991,991,HIGHRISK
49025,999,16,LOWRISK
49026,991,991,HIGHRISK
49027,17,14,LOWRISK
49028,20,17,LOWRISK
49029,991,991,HIGHRISK
49030,991,991,HIGHRISK
49031,19,19,HIGHRISK
49032,991,991,HIGHRISK
49033,991,991,HIGHRISK
49034,991,991,HIGHRISK
49035,999,15,LOWRISK
49036,999,19,LOWRISK
49037,25,25,HIGHRISK
49038,991,991,HIGHRISK
49039,991,991,HIGHRISK
49040,991,991,HIGHRISK
49041,999,20,LOWRISK
49042,999,18,LOWRISK
49043,12,12,HIGHRISK
49044,991,991,HIGHRISK
49045,991,991,HIGHRISK
49046,991,991,HIGHRISK
49047,991,991,HIGHRISK
49048,991,991,HIGHRISK
49049,18,14,LOWRISK
49050,991,991,HIGHRISK
49051,991,991,HIGHRISK
49052,991,991,HIGHRISK
49053,991,991,HIGHRISK
49054,991,991,HIGHRISK
49055,12,12,HIGHRISK
49056,999,12,LOWRISK
49057,16,16,HIGHRISK
49058,17,17,HIGHRISK
49059,991,991,HIGHRISK
49060,15,12,LOWRISK
49061,991,991,HIGHRISK
49062,991,991,HIGHRISK
49063,991,991,HIGHRISK
49064,999,12,LOWRISK
49065,991,991,HIGHRISK
49066,991,991,HIGHRISK
49067,991,991,HIGHRISK
49068,13,13,HIGHRISK
49069,991,991,HIGHRISK
49070,991,991,HIGHRISK
49071,999,16,LOWRISK
49072,991,991,HIGHRISK
49073,18,18,HIGHRISK
49074,991,991,HIGHRISK
49075,991,991,HIGHRISK
49076,991,991,HIGHRISK
49077,18,4,LOWRISK
49078,999,7,LOWRISK
49079,999,17,LOWRISK
49080,991,991,HIGHRISK
49081,14,14,HIGHRISK
49082,991,991,HIGHRISK
49083,991,991,HIGHRISK
49084,991,991,HIGHRISK
49085,991,991,HIGHRISK
49086,991,991,HIGHRISK
49087,999,14,LOWRISK
49088,991,991,HIGHRISK
49089,991,991,HIGHRISK
49090,999,21,LOWRISK
49091,991,991,HIGHRISK
49092,999,17,LOWRISK
49093,991,991,HIGHRISK
49094,991,991,HIGHRISK
49095,16,16,HIGHRISK
49096,999,9,LOWRISK
49097,18,14,LOWRISK
49098,991,991,HIGHRISK
49099,991,991,HIGHRISK
